Mode	X(mm)	Y(mm)	Z(mm)	Pmod	Time(s)
0	98.5300	99.5730	4.6000	1	6.57E-03
0	98.5450	99.2380	4.6000	1	3.35E-02
0	98.5600	98.9020	4.6000	1	3.36E-02
0	98.5750	98.8250	4.6000	1	7.84E-03
0	98.5910	98.7470	4.6000	1	7.96E-03
0	98.8400	98.7180	4.6000	1	2.51E-02
0	99.0890	98.6890	4.6000	1	2.51E-02
0	99.1740	98.6750	4.6000	1	8.61E-03
0	101.3600	100.6080	4.6000	1	2.24E-02
0	101.3600	100.4090	4.6000	1	1.99E-02
0	101.4100	100.2710	4.6000	1	1.47E-02
0	101.4100	99.7290	4.6000	1	5.42E-02
0	101.3600	99.5910	4.6000	1	1.47E-02
0	101.3600	99.3920	4.6000	1	1.99E-02
0	101.2960	98.5560	4.6000	1	6.45E-03
0	101.8550	98.5350	4.6000	1	5.59E-02
0	101.9390	98.5480	4.6000	1	8.50E-03
0	102.0230	98.5610	4.6000	1	8.50E-03
0	102.0410	98.6450	4.6000	1	8.59E-03
0	102.0590	98.7290	4.6000	1	8.59E-03
0	102.0610	101.2710	4.6000	1	2.54E-01
0	102.0430	101.3530	4.6000	1	8.40E-03
0	102.0260	101.4360	4.6000	1	8.47E-03
0	101.9400	101.4500	4.6000	1	8.71E-03
0	101.8550	101.4640	4.6000	1	8.61E-03
0	101.3490	101.4380	4.6000	1	5.07E-02
0	101.2960	101.4440	4.6000	1	5.33E-03
0	103.1230	97.6260	4.6000	1	3.26E-02
0	103.8060	97.9880	4.6000	1	7.73E-02
0	104	98.1500	4.6000	1	2.53E-02
0	104.1950	98.3120	4.6000	1	2.54E-02
0	104.6530	98.7000	4.6000	1	6.00E-02
0	104.8910	98.8890	4.6000	1	3.04E-02
0	105.1670	99.2470	4.6000	1	4.52E-02
0	105.4430	99.6050	4.6000	1	4.52E-02
0	105.6420	99.9140	4.6000	1	3.68E-02
0	105.6330	100.0830	4.6000	1	1.69E-02
0	105.1870	100.7370	4.6000	1	7.92E-02
0	104.9770	100.9810	4.6000	1	3.22E-02
0	104.7670	101.2260	4.6000	1	3.23E-02
0	104.3780	101.5330	4.6000	1	4.96E-02
0	103.9900	101.8400	4.6000	1	4.95E-02
0	103.8970	101.9260	4.6000	1	1.27E-02
0	103.8040	102.0120	4.6000	1	1.27E-02
0	103.3070	102.2850	4.6000	1	5.67E-02
0	103.1160	102.3770	4.6000	1	2.12E-02
0	103.1160	102.3770	4.6500	1	3.85E-04
0	99.1720	101.3270	4.6500	1	3.14E-02
0	98.5950	101.2560	4.6500	1	5.81E-02
0	98.5780	101.1780	4.6500	1	7.98E-03
0	98.5610	101.0990	4.6500	1	8.08E-03
0	98.5450	100.8410	4.6500	1	2.58E-02
0	98.5290	100.5830	4.6500	1	2.58E-02
0	98.5290	99.4170	4.6500	1	8.97E-03
0	98.5440	99.1590	4.6500	1	2.58E-02
0	98.5590	98.9010	4.6500	1	2.58E-02
0	98.5740	98.8240	4.6500	1	7.84E-03
0	98.5890	98.7460	4.6500	1	7.94E-03
0	98.8390	98.7170	4.6500	1	2.52E-02
0	99.0880	98.6870	4.6500	1	2.51E-02
0	99.1720	98.6730	4.6500	1	8.52E-03
0	101.3640	99.4380	4.6500	1	1.79E-02
0	101.4140	100.0330	4.6500	1	5.97E-02
0	101.3640	100.1880	4.6500	1	1.63E-02
0	101.3640	100.5620	4.6500	1	3.74E-02
0	101.3000	98.5550	4.6500	1	1.54E-02
0	101.8590	98.5340	4.6500	1	5.59E-02
0	101.9430	98.5470	4.6500	1	8.50E-03
0	102.0280	98.5600	4.6500	1	8.60E-03
0	102.0950	98.9190	4.6500	1	3.65E-02
0	102.0950	101.0810	4.6500	1	2.16E-01
0	102.0200	101.4410	4.6500	1	3.68E-02
0	101.9400	101.4530	4.6500	1	8.09E-03
0	101.8590	101.4650	4.6500	1	8.19E-03
0	101.3530	101.4400	4.6500	1	5.07E-02
0	101.3000	101.4450	4.6500	1	5.32E-03
0	103.2900	97.7070	4.6500	1	3.26E-02
0	103.9640	98.0910	4.6500	1	7.76E-02
0	104.2740	98.3610	4.6500	1	4.11E-02
0	104.5850	98.6320	4.6500	1	4.13E-02
0	104.7560	98.7820	4.6500	1	2.27E-02
0	104.9270	98.9310	4.6500	1	2.27E-02
0	105.2280	99.3230	4.6500	1	4.94E-02
0	105.5290	99.7150	4.6500	1	4.94E-02
0	105.6530	99.9440	4.6500	1	2.60E-02
0	105.6240	100.1370	4.6500	1	1.95E-02
0	105.2880	100.6140	4.6500	1	5.83E-02
0	105.1080	100.8420	4.6500	1	2.90E-02
0	104.9270	101.0690	4.6500	1	2.90E-02
0	104.5420	101.3950	4.6500	1	5.04E-02
0	104.1560	101.7200	4.6500	1	5.05E-02
0	104.0500	101.8200	4.6500	1	1.46E-02
0	103.9440	101.9210	4.6500	1	1.46E-02
0	103.4000	102.2410	4.6500	1	6.31E-02
0	103.2750	102.3050	4.6500	1	1.40E-02
0	103.2750	102.3050	4.7000	1	3.85E-04
0	103.4410	97.7950	4.7000	1	3.47E-02
0	104.1020	98.1940	4.7000	1	7.72E-02
0	104.3830	98.4490	4.7000	1	3.79E-02
0	104.6650	98.7040	4.7000	1	3.80E-02
0	105.2480	99.3260	4.7000	1	8.53E-02
0	105.6400	99.8930	4.7000	1	6.89E-02
0	105.6580	100.0640	4.7000	1	1.72E-02
0	105.2650	100.6520	4.7000	1	7.07E-02
0	104.8480	101.1160	4.7000	1	6.24E-02
0	104.3140	101.6000	4.7000	1	7.21E-02
0	104.2080	101.7030	4.7000	1	1.48E-02
0	104.1020	101.8060	4.7000	1	1.48E-02
0	103.6610	102.0880	4.7000	1	5.23E-02
0	103.4510	102.2040	4.7000	1	2.40E-02
0	101.3680	100.5080	4.7000	1	2.07E-02
0	101.3680	99.4920	4.7000	1	1.02E-01
0	101.3040	98.5530	4.7000	1	7.24E-03
0	101.8630	98.5320	4.7000	1	5.59E-02
0	101.9470	98.5450	4.7000	1	8.50E-03
0	102.0320	98.5590	4.7000	1	8.61E-03
0	102.0990	98.8240	4.7000	1	2.73E-02
0	102.0990	101.1760	4.7000	1	2.35E-01
0	102.0260	101.4410	4.7000	1	2.75E-02
0	101.9440	101.4540	4.7000	1	8.30E-03
0	101.8630	101.4670	4.7000	1	8.20E-03
0	101.3570	101.4410	4.7000	1	5.07E-02
0	101.3040	101.4470	4.7000	1	5.33E-03
0	98.5270	99.3170	4.7000	1	2.69E-02
0	98.5950	98.7530	4.7000	1	5.68E-02
0	99.0940	98.6860	4.7000	1	5.03E-02
0	99.1710	98.6720	4.7000	1	7.83E-03
0	99.1710	101.3280	4.7000	1	2.04E-02
0	98.5940	101.2580	4.7000	1	5.81E-02
0	98.5270	100.6830	4.7000	1	5.79E-02
0	98.5270	100.6830	4.7500	1	3.85E-04
0	103.6070	97.8900	4.7500	1	4.46E-02
0	104.2290	98.2890	4.7500	1	7.39E-02
0	104.4860	98.5320	4.7500	1	3.54E-02
0	104.7430	98.7760	4.7500	1	3.54E-02
0	105.2840	99.3690	4.7500	1	8.03E-02
0	105.6460	99.8940	4.7500	1	6.38E-02
0	105.6660	100.0600	4.7500	1	1.67E-02
0	105.3320	100.5690	4.7500	1	6.09E-02
0	104.9650	100.9970	4.7500	1	5.64E-02
0	104.4760	101.4680	4.7500	1	6.79E-02
0	104.3530	101.5890	4.7500	1	1.73E-02
0	104.2290	101.7110	4.7500	1	1.74E-02
0	103.6160	102.1100	4.7500	1	7.31E-02
0	101.3720	100.4460	4.7500	1	2.15E-02
0	101.3720	99.5540	4.7500	1	8.92E-02
0	101.3080	98.5520	4.7500	1	7.72E-03
0	101.8660	98.5300	4.7500	1	5.58E-02
0	101.9510	98.5440	4.7500	1	8.61E-03
0	102.0360	98.5570	4.7500	1	8.60E-03
0	102.1030	98.8090	4.7500	1	2.61E-02
0	102.1030	101.1910	4.7500	1	2.38E-01
0	102.0310	101.4430	4.7500	1	2.62E-02
0	101.9490	101.4560	4.7500	1	8.30E-03
0	101.8660	101.4680	4.7500	1	8.39E-03
0	101.3610	101.4430	4.7500	1	5.06E-02
0	101.3080	101.4480	4.7500	1	5.32E-03
0	98.5260	99.2410	4.7500	1	2.73E-02
0	98.5870	98.7440	4.7500	1	5.01E-02
0	98.8360	98.7140	4.7500	1	2.51E-02
0	99.0850	98.6850	4.7500	1	2.51E-02
0	99.1700	98.6710	4.7500	1	8.61E-03
0	99.1700	101.3290	4.7500	1	2.04E-02
0	98.5920	101.2590	4.7500	1	5.82E-02
0	98.5260	100.7630	4.7500	1	5.00E-02
0	98.5260	100.7630	4.8000	1	3.85E-04
0	103.7720	97.9910	4.8000	1	4.56E-02
0	104.3530	98.3870	4.8000	1	7.03E-02
0	104.5870	98.6180	4.8000	1	3.29E-02
0	104.8210	98.8480	4.8000	1	3.28E-02
0	105.3200	99.4100	4.8000	1	7.52E-02
0	105.6510	99.8960	4.8000	1	5.88E-02
0	105.6710	100.0600	4.8000	1	1.65E-02
0	105.3030	100.6000	4.8000	1	6.53E-02
0	104.8370	101.1360	4.8000	1	7.10E-02
0	104.6650	101.3180	4.8000	1	2.50E-02
0	104.4940	101.5010	4.8000	1	2.50E-02
0	103.9960	101.8760	4.8000	1	6.23E-02
0	103.7690	102.0210	4.8000	1	2.69E-02
0	101.3760	100.3720	4.8000	1	2.24E-02
0	101.3760	99.6280	4.8000	1	7.44E-02
0	101.3120	98.5500	4.8000	1	8.31E-03
0	101.8700	98.5290	4.8000	1	5.58E-02
0	101.9550	98.5420	4.8000	1	8.60E-03
0	102.0400	98.5560	4.8000	1	8.61E-03
0	102.1070	98.8090	4.8000	1	2.62E-02
0	102.1070	101.1910	4.8000	1	2.38E-01
0	102.0350	101.4440	4.8000	1	2.63E-02
0	101.9530	101.4570	4.8000	1	8.30E-03
0	101.8700	101.4700	4.8000	1	8.40E-03
0	101.3650	101.4440	4.8000	1	5.06E-02
0	101.3120	101.4500	4.8000	1	5.33E-03
0	98.5250	99.1780	4.8000	1	2.77E-02
0	98.5860	98.7420	4.8000	1	4.40E-02
0	98.8350	98.7130	4.8000	1	2.51E-02
0	99.0840	98.6840	4.8000	1	2.51E-02
0	99.1680	98.6700	4.8000	1	8.52E-03
0	99.1680	101.3300	4.8000	1	2.05E-02
0	98.5910	101.2600	4.8000	1	5.81E-02
0	98.5250	100.8230	4.8000	1	4.42E-02
0	98.5250	100.8230	4.8500	1	3.85E-04
0	103.9380	98.1000	4.8500	1	4.66E-02
0	104.4750	98.4880	4.8500	1	6.63E-02
0	104.6860	98.7050	4.8500	1	3.03E-02
0	104.8980	98.9210	4.8500	1	3.03E-02
0	105.3560	99.4520	4.8500	1	7.01E-02
0	105.6560	99.8960	4.8500	1	5.36E-02
0	105.6780	100.0540	4.8500	1	1.60E-02
0	105.3690	100.5250	4.8500	1	5.63E-02
0	104.9120	101.0630	4.8500	1	7.06E-02
0	104.7010	101.2810	4.8500	1	3.03E-02
0	104.4900	101.4990	4.8500	1	3.03E-02
0	103.9480	101.9000	4.8500	1	6.74E-02
0	101.3800	100.2790	4.8500	1	2.34E-02
0	101.3800	99.7210	4.8500	1	5.58E-02
0	101.3160	98.5490	4.8500	1	9.03E-03
0	101.8740	98.5270	4.8500	1	5.58E-02
0	101.9590	98.5410	4.8500	1	8.61E-03
0	102.0440	98.5540	4.8500	1	8.60E-03
0	102.1100	98.8090	4.8500	1	2.63E-02
0	102.1100	101.1910	4.8500	1	2.38E-01
0	102.0390	101.4460	4.8500	1	2.65E-02
0	101.9560	101.4590	4.8500	1	8.40E-03
0	101.8740	101.4710	4.8500	1	8.29E-03
0	101.3690	101.4460	4.8500	1	5.06E-02
0	101.3160	101.4510	4.8500	1	5.32E-03
0	98.5260	99.1280	4.8500	1	2.79E-02
0	98.5850	98.7410	4.8500	1	3.91E-02
0	98.8330	98.7120	4.8500	1	2.50E-02
0	99.0820	98.6830	4.8500	1	2.51E-02
0	99.1670	98.6680	4.8500	1	8.63E-03
0	99.1670	101.3320	4.8500	1	2.05E-02
0	99.0830	101.3180	4.8500	1	8.52E-03
0	98.8330	101.2880	4.8500	1	2.52E-02
0	98.5840	101.2580	4.8500	1	2.51E-02
0	98.5260	100.8740	4.8500	1	3.88E-02
0	98.5260	100.8740	4.9000	1	3.85E-04
0	104.1040	98.2160	4.9000	1	4.75E-02
0	104.5940	98.5910	4.9000	1	6.17E-02
0	104.7790	98.7880	4.9000	1	2.70E-02
0	104.9630	98.9850	4.9000	1	2.70E-02
0	105.3410	99.4280	4.9000	1	5.82E-02
0	105.6310	99.8470	4.9000	1	5.10E-02
0	105.6920	100.0020	4.9000	1	1.67E-02
0	105.6560	100.1160	4.9000	1	1.20E-02
0	105.3130	100.6080	4.9000	1	6.00E-02
0	104.9860	100.9910	4.9000	1	5.04E-02
0	104.7970	101.1940	4.9000	1	2.77E-02
0	104.6070	101.3970	4.9000	1	2.78E-02
0	104.1200	101.7770	4.9000	1	6.18E-02
0	101.3840	100.1490	4.9000	1	2.45E-02
0	101.3840	99.8510	4.9000	1	2.98E-02
0	101.3200	98.5470	4.9000	1	1.00E-02
0	101.8780	98.5260	4.9000	1	5.58E-02
0	101.9630	98.5390	4.9000	1	8.60E-03
0	102.0480	98.5530	4.9000	1	8.61E-03
0	102.1140	98.8090	4.9000	1	2.64E-02
0	102.1140	101.1910	4.9000	1	2.38E-01
0	102.0420	101.4470	4.9000	1	2.66E-02
0	101.9600	101.4600	4.9000	1	8.30E-03
0	101.8780	101.4730	4.9000	1	8.30E-03
0	101.3730	101.4480	4.9000	1	5.06E-02
0	101.3200	101.4530	4.9000	1	5.32E-03
0	98.5290	99.0870	4.9000	1	2.81E-02
0	98.5830	98.7400	4.9000	1	3.51E-02
0	98.8320	98.7100	4.9000	1	2.51E-02
0	99.0810	98.6810	4.9000	1	2.51E-02
0	99.1660	98.6670	4.9000	1	8.61E-03
0	99.1660	101.3330	4.9000	1	2.05E-02
0	99.0810	101.3190	4.9000	1	8.61E-03
0	98.8320	101.2890	4.9000	1	2.51E-02
0	98.5830	101.2600	4.9000	1	2.51E-02
0	98.5300	100.9170	4.9000	1	3.47E-02
0	98.5300	100.9170	4.9500	1	3.85E-04
0	104.4140	98.4470	4.9500	1	4.91E-02
0	104.9600	98.9350	4.9500	1	7.32E-02
0	105.1940	99.2350	4.9500	1	3.80E-02
0	105.4280	99.5340	4.9500	1	3.80E-02
0	105.6890	99.9530	4.9500	1	4.94E-02
0	105.6630	100.0920	4.9500	1	1.41E-02
0	105.4410	100.4460	4.9500	1	4.18E-02
0	105.1250	100.8400	4.9500	1	5.05E-02
0	105.0440	100.9540	4.9500	1	1.40E-02
0	104.9620	101.0670	4.9500	1	1.40E-02
0	104.4490	101.5290	4.9500	1	6.90E-02
0	104.2790	101.6590	4.9500	1	2.14E-02
0	102.1150	101.2010	4.9500	1	1.70E-02
0	102.0520	101.4490	4.9500	1	2.56E-02
0	101.9670	101.4620	4.9500	1	8.60E-03
0	101.8820	101.4760	4.9500	1	8.61E-03
0	101.3240	101.4540	4.9500	1	5.58E-02
0	101.3240	98.5460	4.9500	1	2.24E-02
0	101.8820	98.5240	4.9500	1	5.58E-02
0	101.9670	98.5380	4.9500	1	8.61E-03
0	102.0520	98.5510	4.9500	1	8.60E-03
0	102.1150	98.7990	4.9500	1	2.56E-02
0	98.5300	99.0510	4.9500	1	2.76E-02
0	98.5820	98.7380	4.9500	1	3.17E-02
0	98.8310	98.7090	4.9500	1	2.51E-02
0	99.0800	98.6800	4.9500	1	2.51E-02
0	99.1640	98.6660	4.9500	1	8.52E-03
0	99.1640	101.3340	4.9500	1	2.05E-02
0	99.0800	101.3200	4.9500	1	8.52E-03
0	98.8310	101.2910	4.9500	1	2.51E-02
0	98.5820	101.2610	4.9500	1	2.51E-02
0	98.5300	100.9490	4.9500	1	3.16E-02
0	98.5300	100.9490	5	1	3.85E-04
0	102.1030	101.2510	5	1	2.76E-02
0	102.0560	101.4500	5	1	2.04E-02
0	101.9710	101.4640	5	1	8.61E-03
0	101.8860	101.4770	5	1	8.60E-03
0	101.3280	101.4560	5	1	5.58E-02
0	104.4450	98.4760	5	1	3.32E-02
0	104.7850	98.7920	5	1	4.64E-02
0	105.1250	99.1070	5	1	4.63E-02
0	105.3210	99.3830	5	1	3.39E-02
0	105.5180	99.6590	5	1	3.39E-02
0	105.6960	99.9930	5	1	3.78E-02
0	105.6680	100.1120	5	1	1.22E-02
0	105.2790	100.6500	5	1	6.64E-02
0	105.1890	100.7810	5	1	1.59E-02
0	105.0980	100.9130	5	1	1.60E-02
0	104.5470	101.4450	5	1	7.66E-02
0	104.4440	101.5280	5	1	1.32E-02
0	101.3280	98.5440	5	1	3.32E-02
0	101.8860	98.5230	5	1	5.58E-02
0	101.9710	98.5360	5	1	8.60E-03
0	102.0560	98.5500	5	1	8.61E-03
0	102.1040	98.7500	5	1	2.06E-02
0	98.5320	99.0200	5	1	2.76E-02
0	98.5810	98.7370	5	1	2.87E-02
0	98.8300	98.7080	5	1	2.51E-02
0	99.0780	98.6790	5	1	2.50E-02
0	99.1630	98.6650	5	1	8.61E-03
0	99.1630	101.3350	5	1	2.05E-02
0	99.0780	101.3210	5	1	8.61E-03
0	98.8290	101.2920	5	1	2.51E-02
0	98.5810	101.2630	5	1	2.50E-02
0	98.5320	100.9800	5	1	2.87E-02
0	98.5320	100.9800	5.0500	1	3.85E-04
0	102.1050	101.2600	5.0500	1	2.76E-02
0	102.0550	101.4500	5.0500	1	1.96E-02
0	101.9730	101.4640	5.0500	1	8.32E-03
0	101.8900	101.4770	5.0500	1	8.40E-03
0	101.3320	101.4570	5.0500	1	5.58E-02
0	99.1620	101.3370	5.0500	1	1.67E-02
0	99.0770	101.3220	5.0500	1	8.63E-03
0	98.8280	101.2930	5.0500	1	2.51E-02
0	98.5790	101.2640	5.0500	1	2.51E-02
0	98.5340	101.0110	5.0500	1	2.57E-02
0	98.5330	98.9930	5.0500	1	1.55E-02
0	98.5790	98.7360	5.0500	1	2.61E-02
0	98.8280	98.7070	5.0500	1	2.51E-02
0	99.0770	98.6780	5.0500	1	2.51E-02
0	99.1620	98.6630	5.0500	1	8.63E-03
0	101.3320	98.5430	5.0500	1	1.67E-02
0	101.8900	98.5210	5.0500	1	5.58E-02
0	101.9750	98.5350	5.0500	1	8.61E-03
0	102.0600	98.5480	5.0500	1	8.60E-03
0	102.0830	98.6440	5.0500	1	9.87E-03
0	102.1050	98.7400	5.0500	1	9.85E-03
0	104.6060	98.6150	5.0500	1	1.93E-02
0	104.9230	98.9260	5.0500	1	4.44E-02
0	105.2410	99.2370	5.0500	1	4.45E-02
0	105.4430	99.5360	5.0500	1	3.61E-02
0	105.6450	99.8350	5.0500	1	3.61E-02
0	105.6930	100.0050	5.0500	1	1.77E-02
0	105.6330	100.1870	5.0500	1	1.92E-02
0	105.4500	100.4610	5.0500	1	3.29E-02
0	105.2660	100.7360	5.0500	1	3.31E-02
0	104.7300	101.2770	5.0500	1	7.62E-02
0	104.6090	101.3830	5.0500	1	1.61E-02
0	104.6090	101.3830	5.1000	1	3.85E-04
0	104.7740	98.7690	5.1000	1	2.01E-02
0	105.3380	99.3590	5.1000	1	8.16E-02
0	105.6730	99.8930	5.1000	1	6.30E-02
0	105.7000	100.0500	5.1000	1	1.59E-02
0	105.3530	100.6150	5.1000	1	6.63E-02
0	104.7740	101.2310	5.1000	1	8.45E-02
0	102.1090	101.2600	5.1000	1	2.05E-02
0	102.0590	101.4520	5.1000	1	1.98E-02
0	101.9770	101.4650	5.1000	1	8.30E-03
0	101.8940	101.4780	5.1000	1	8.40E-03
0	101.3360	101.4590	5.1000	1	5.58E-02
0	101.3360	98.5410	5.1000	1	2.24E-02
0	101.8940	98.5200	5.1000	1	5.58E-02
0	101.9790	98.5330	5.1000	1	8.60E-03
0	102.0640	98.5470	5.1000	1	8.61E-03
0	102.0870	98.6430	5.1000	1	9.87E-03
0	102.1090	98.7400	5.1000	1	9.95E-03
0	98.5320	98.9690	5.1000	1	2.76E-02
0	98.5750	98.7420	5.1000	1	2.31E-02
0	98.8270	98.7090	5.1000	1	2.54E-02
0	99.0790	98.6760	5.1000	1	2.54E-02
0	99.1600	98.6620	5.1000	1	8.22E-03
0	99.1610	101.3380	5.1000	1	2.06E-02
0	99.0760	101.3240	5.1000	1	8.61E-03
0	98.8270	101.2940	5.1000	1	2.51E-02
0	98.5780	101.2650	5.1000	1	2.51E-02
0	98.5330	101.0310	5.1000	1	2.38E-02
0	98.5330	101.0310	5.1500	1	3.85E-04
0	104.9370	98.9300	5.1500	1	5.18E-02
0	105.4330	99.4820	5.1500	1	7.42E-02
0	105.6620	99.8100	5.1500	1	4.00E-02
0	105.6860	99.9220	5.1500	1	1.15E-02
0	105.7110	100.0340	5.1500	1	1.15E-02
0	105.6880	100.1120	5.1500	1	8.13E-03
0	105.6640	100.1910	5.1500	1	8.26E-03
0	105.4330	100.5180	5.1500	1	4.00E-02
0	105.0580	100.9490	5.1500	1	5.71E-02
0	104.9390	101.0680	5.1500	1	1.68E-02
0	102.1130	101.2600	5.1500	1	2.18E-02
0	102.0690	101.4510	5.1500	1	1.96E-02
0	101.9830	101.4660	5.1500	1	8.73E-03
0	101.8980	101.4800	5.1500	1	8.61E-03
0	101.3390	101.4600	5.1500	1	5.59E-02
0	101.3390	98.5400	5.1500	1	2.25E-02
0	101.8980	98.5180	5.1500	1	5.59E-02
0	101.9830	98.5320	5.1500	1	8.61E-03
0	102.0680	98.5450	5.1500	1	8.60E-03
0	102.0910	98.6430	5.1500	1	1.01E-02
0	102.1130	98.7400	5.1500	1	9.95E-03
0	98.5330	98.9490	5.1500	1	2.76E-02
0	98.5740	98.7400	5.1500	1	2.13E-02
0	98.8260	98.7080	5.1500	1	2.54E-02
0	99.0780	98.6750	5.1500	1	2.54E-02
0	99.1590	98.6610	5.1500	1	8.22E-03
0	99.1590	101.3390	5.1500	1	2.06E-02
0	99.0750	101.3250	5.1500	1	8.52E-03
0	98.8250	101.2960	5.1500	1	2.52E-02
0	98.5760	101.2660	5.1500	1	2.51E-02
0	98.5340	101.0550	5.1500	1	2.15E-02
0	98.5340	101.0550	5.2000	1	3.85E-04
0	105.1070	99.1040	5.2000	1	5.27E-02
0	105.5120	99.5830	5.2000	1	6.27E-02
0	105.7380	99.9530	5.2000	1	4.34E-02
0	105.7080	100.1310	5.2000	1	1.81E-02
0	105.4080	100.5130	5.2000	1	4.86E-02
0	105.1080	100.8940	5.2000	1	4.85E-02
0	102.1170	101.2600	5.2000	1	2.32E-02
0	102.0730	101.4530	5.2000	1	1.98E-02
0	101.9870	101.4670	5.2000	1	8.71E-03
0	101.9020	101.4810	5.2000	1	8.61E-03
0	101.3430	101.4620	5.2000	1	5.59E-02
0	101.3430	98.5380	5.2000	1	2.25E-02
0	101.9020	98.5170	5.2000	1	5.59E-02
0	101.9870	98.5300	5.2000	1	8.60E-03
0	102.0720	98.5440	5.2000	1	8.61E-03
0	102.0940	98.6420	5.2000	1	1.00E-02
0	102.1170	98.7400	5.2000	1	1.01E-02
0	98.5320	98.9320	5.2000	1	2.76E-02
0	98.5730	98.7390	5.2000	1	1.97E-02
0	98.8250	98.7060	5.2000	1	2.54E-02
0	99.0770	98.6740	5.2000	1	2.54E-02
0	99.1580	98.6600	5.2000	1	8.22E-03
0	99.1580	101.3400	5.2000	1	2.06E-02
0	99.0730	101.3260	5.2000	1	8.61E-03
0	98.8240	101.2970	5.2000	1	2.51E-02
0	98.5750	101.2680	5.2000	1	2.51E-02
0	98.5330	101.0690	5.2000	1	2.03E-02
0	98.5330	101.0690	5.2500	1	3.85E-04
0	105.2730	99.2970	5.2500	1	5.36E-02
0	105.4360	99.5080	5.2500	1	2.67E-02
0	105.5980	99.7190	5.2500	1	2.66E-02
0	105.7410	99.9820	5.2500	1	2.99E-02
0	105.6770	100.1760	5.2500	1	2.04E-02
0	105.2690	100.7050	5.2500	1	6.68E-02
0	102.1210	101.2600	5.2500	1	2.46E-02
0	102.0770	101.4540	5.2500	1	1.99E-02
0	101.9910	101.4690	5.2500	1	8.73E-03
0	101.9060	101.4830	5.2500	1	8.61E-03
0	101.3470	101.4630	5.2500	1	5.59E-02
0	101.3470	98.5370	5.2500	1	2.25E-02
0	101.9060	98.5150	5.2500	1	5.59E-02
0	101.9910	98.5290	5.2500	1	8.61E-03
0	102.0760	98.5420	5.2500	1	8.60E-03
0	102.0980	98.6410	5.2500	1	1.01E-02
0	102.1210	98.7400	5.2500	1	1.02E-02
0	98.5320	98.9190	5.2500	1	2.76E-02
0	98.5710	98.7380	5.2500	1	1.85E-02
0	98.8230	98.7050	5.2500	1	2.54E-02
0	99.0750	98.6720	5.2500	1	2.54E-02
0	99.1570	98.6580	5.2500	1	8.32E-03
0	99.1570	101.3410	5.2500	1	2.06E-02
0	99.0720	101.3270	5.2500	1	8.61E-03
0	98.8230	101.2980	5.2500	1	2.51E-02
0	98.5740	101.2690	5.2500	1	2.51E-02
0	98.5330	101.0850	5.2500	1	1.89E-02
0	98.5330	101.0850	5.3000	1	3.85E-04
0	105.4300	99.4870	5.3000	1	5.45E-02
0	105.7180	99.9400	5.3000	1	5.37E-02
0	105.7270	100.0680	5.3000	1	1.28E-02
0	105.5760	100.2900	5.3000	1	2.68E-02
0	105.4250	100.5110	5.3000	1	2.68E-02
0	102.1250	101.2600	5.3000	1	2.60E-02
0	102.0800	101.4560	5.3000	1	2.01E-02
0	101.9950	101.4700	5.3000	1	8.61E-03
0	101.9100	101.4840	5.3000	1	8.61E-03
0	101.3510	101.4650	5.3000	1	5.59E-02
0	101.3520	98.5350	5.3000	1	2.25E-02
0	101.9100	98.5130	5.3000	1	5.58E-02
0	101.9950	98.5270	5.3000	1	8.61E-03
0	102.0800	98.5400	5.3000	1	8.60E-03
0	102.1020	98.6400	5.3000	1	1.02E-02
0	102.1250	98.7400	5.3000	1	1.03E-02
0	98.5310	98.9080	5.3000	1	2.77E-02
0	98.5700	98.7370	5.3000	1	1.75E-02
0	98.8220	98.7040	5.3000	1	2.54E-02
0	99.0740	98.6710	5.3000	1	2.54E-02
0	99.1550	98.6570	5.3000	1	8.22E-03
0	99.1550	101.3430	5.3000	1	2.07E-02
0	99.0710	101.3290	5.3000	1	8.52E-03
0	98.8220	101.2990	5.3000	1	2.51E-02
0	98.5720	101.2700	5.3000	1	2.52E-02
0	98.5320	101.0940	5.3000	1	1.80E-02
0	98.5320	101.0940	5.3500	1	3.85E-04
0	105.6780	99.8450	5.3500	1	5.58E-02
0	105.7240	99.9810	5.3500	1	1.44E-02
0	105.6800	100.1550	5.3500	1	1.79E-02
0	102.1290	101.2600	5.3500	1	2.86E-02
0	102.0850	101.4570	5.3500	1	2.02E-02
0	101.9990	101.4710	5.3500	1	8.71E-03
0	101.9140	101.4860	5.3500	1	8.63E-03
0	101.3550	101.4660	5.3500	1	5.59E-02
0	101.3550	98.5340	5.3500	1	2.26E-02
0	101.9140	98.5120	5.3500	1	5.59E-02
0	101.9990	98.5260	5.3500	1	8.61E-03
0	102.0840	98.5390	5.3500	1	8.60E-03
0	102.1060	98.6400	5.3500	1	1.03E-02
0	102.1290	98.7400	5.3500	1	1.03E-02
0	98.5300	98.8990	5.3500	1	2.77E-02
0	98.5690	98.7350	5.3500	1	1.69E-02
0	98.8210	98.7030	5.3500	1	2.54E-02
0	99.0730	98.6700	5.3500	1	2.54E-02
0	99.1540	98.6560	5.3500	1	8.22E-03
0	99.1540	101.3440	5.3500	1	2.07E-02
0	99.0690	101.3300	5.3500	1	8.61E-03
0	98.8200	101.3010	5.3500	1	2.51E-02
0	98.5710	101.2710	5.3500	1	2.51E-02
0	98.5300	101.1010	5.3500	1	1.75E-02
0	98.5300	101.1010	5.4000	1	3.85E-04
